execution_id,campaign_id,hardware_epoch,campaign_run_id,result_id,placement,replica,case_id,pair_id,workload_id,workload_family,implementation_id,simulator_name,simulator_version,adapter,mode,batch_enabled,batch_size_effective,shots_per_call,cpu_model,instance_type,image_id,boot_id,repetition,sequence_index,started_at,duration_seconds,api_calls,attempted_shots,accepted_shots,discarded_shots,logical_errors,throughput_attempted_shots_per_second
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,27d7c37b-ed0d-4333-8959-faeba5e4fdd9,1,1,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-batch-2048,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,2,17,2026-08-24T20:18:57.084162Z,30.18348568699912,79,79000000,76971756,2028244,1,2617325.275789056
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,27d7c37b-ed0d-4333-8959-faeba5e4fdd9,1,1,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-batch-2048,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,3,18,2026-08-24T20:19:27.269774Z,30.183513324997875,79,79000000,76973859,2026141,1,2617322.8791948645
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,27d7c37b-ed0d-4333-8959-faeba5e4fdd9,1,1,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-batch-2048,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,4,19,2026-08-24T20:19:57.456573Z,30.182264807001047,79,79000000,76973229,2026771,2,2617431.1472370108
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,27d7c37b-ed0d-4333-8959-faeba5e4fdd9,1,1,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-batch-2048,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,0,20,2026-08-24T20:20:27.748483Z,30.218289193999226,15,15000000,5599109,9400891,0,496388.12785532256
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,27d7c37b-ed0d-4333-8959-faeba5e4fdd9,1,1,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-batch-2048,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,1,21,2026-08-24T20:20:57.969575Z,30.220339751999745,15,15000000,5601606,9398394,0,496354.44614772795
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,27d7c37b-ed0d-4333-8959-faeba5e4fdd9,1,1,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-batch-2048,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,2,22,2026-08-24T20:21:28.192557Z,30.218171207001433,15,15000000,5600093,9399907,0,496390.0660052041
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,27d7c37b-ed0d-4333-8959-faeba5e4fdd9,1,1,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-batch-2048,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,3,23,2026-08-24T20:21:58.413362Z,30.21243749000314,15,15000000,5600236,9399764,0,496484.27092197654
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,27d7c37b-ed0d-4333-8959-faeba5e4fdd9,1,1,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-batch-2048,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,4,24,2026-08-24T20:22:28.628365Z,30.215331758999127,15,15000000,5597719,9402281,0,496436.713640667
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,msc-d3-inject-cultivate-p1e-3--symft-batch-2048,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,0,0,2026-08-24T22:19:36.945038Z,30.110886946999926,80,80000000,54946824,25053176,34,2656846.3473298894
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,msc-d3-inject-cultivate-p1e-3--symft-batch-2048,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,1,1,2026-08-24T22:20:07.057654Z,30.10713429799989,80,80000000,54940505,25059495,47,2657177.505110961
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,msc-d3-inject-cultivate-p1e-3--symft-batch-2048,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,2,2,2026-08-24T22:20:37.167298Z,30.10765509299881,80,80000000,54940928,25059072,57,2657131.541891586
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,msc-d3-inject-cultivate-p1e-3--symft-batch-2048,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,3,3,2026-08-24T22:21:07.277486Z,30.113013996000063,80,80000000,54949484,25050516,38,2656658.6795538454
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,msc-d3-inject-cultivate-p1e-3--symft-batch-2048,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,4,4,2026-08-24T22:21:37.392294Z,30.110056034000536,80,80000000,54953120,25046880,49,2656919.6652993043
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,distillation-color-code-85q-p5e-2--symft-batch-2048,,distillation-color-code-85q-p5e-2,magic-state-distillation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,0,5,2026-08-24T22:22:07.622612Z,30.046503791000305,54,54000000,4308729,49691271,2490944,1797214.091050899
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,distillation-color-code-85q-p5e-2--symft-batch-2048,,distillation-color-code-85q-p5e-2,magic-state-distillation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,1,6,2026-08-24T22:22:37.670871Z,30.040297801999714,54,54000000,4309544,49690456,2492208,1797585.375348887
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,distillation-color-code-85q-p5e-2--symft-batch-2048,,distillation-color-code-85q-p5e-2,magic-state-distillation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,2,7,2026-08-24T22:23:07.712846Z,30.043480114000886,54,54000000,4307731,49692269,2491151,1797394.9687285023
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,distillation-color-code-85q-p5e-2--symft-batch-2048,,distillation-color-code-85q-p5e-2,magic-state-distillation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,3,8,2026-08-24T22:23:37.758923Z,30.042155770999216,54,54000000,4309598,49690402,2490097,1797474.2029707523
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,distillation-color-code-85q-p5e-2--symft-batch-2048,,distillation-color-code-85q-p5e-2,magic-state-distillation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,4,9,2026-08-24T22:24:07.803548Z,30.042978494997442,54,54000000,4304617,49695383,2489490,1797424.9793172712
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,surface-code-d7-r7-p1e-3--symft-batch-2048,,surface-code-d7-r7-p1e-3,surface-code-memory,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,0,10,2026-08-24T22:24:38.121245Z,30.027612047997536,103,103000000,9049925,93950075,0,3430176.1936766733
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,surface-code-d7-r7-p1e-3--symft-batch-2048,,surface-code-d7-r7-p1e-3,surface-code-memory,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,1,11,2026-08-24T22:25:08.152021Z,30.044056882000405,103,103000000,9050965,93949035,0,3428298.6616800074
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,surface-code-d7-r7-p1e-3--symft-batch-2048,,surface-code-d7-r7-p1e-3,surface-code-memory,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,2,12,2026-08-24T22:25:38.199273Z,30.0244350569983,103,103000000,9057719,93942281,0,3430539.152675649
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,surface-code-d7-r7-p1e-3--symft-batch-2048,,surface-code-d7-r7-p1e-3,surface-code-memory,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,3,13,2026-08-24T22:26:08.226744Z,30.040850166999917,103,103000000,9043410,93956590,0,3428664.615928421
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,surface-code-d7-r7-p1e-3--symft-batch-2048,,surface-code-d7-r7-p1e-3,surface-code-memory,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,4,14,2026-08-24T22:26:38.270636Z,30.037869601002058,103,103000000,9055650,93944350,0,3429004.83183947
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-batch-2048,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,0,15,2026-08-24T22:27:08.428303Z,30.28531955699873,80,80000000,77951229,2048771,1,2641543.8625118467
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-batch-2048,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,1,16,2026-08-24T22:27:38.715867Z,30.285888497000087,80,80000000,77943984,2056016,1,2641494.239402098
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-batch-2048,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,2,17,2026-08-24T22:28:09.004711Z,30.28530761299953,80,80000000,77946296,2053704,1,2641544.904290857
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-batch-2048,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,3,18,2026-08-24T22:28:39.293211Z,30.29372380600398,80,80000000,77948145,2051855,1,2640811.0311002643
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-batch-2048,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,4,19,2026-08-24T22:29:09.590028Z,30.292812634002075,80,80000000,77947498,2052502,2,2640890.4635749883
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-batch-2048,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,0,20,2026-08-24T22:29:39.993168Z,30.4912435260012,15,15000000,5599109,9400891,0,491944.5147328561
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-batch-2048,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,1,21,2026-08-24T22:30:10.486932Z,30.490609173999474,15,15000000,5601606,9398394,0,491954.749555843
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-batch-2048,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,2,22,2026-08-24T22:30:40.979469Z,30.497260527000435,15,15000000,5600093,9399907,0,491847.4558303328
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-batch-2048,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,3,23,2026-08-24T22:31:11.478673Z,30.490364068999043,15,15000000,5600236,9399764,0,491958.70426654536
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,2,1,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-batch-2048,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,4,24,2026-08-24T22:31:41.971008Z,30.486728129998482,15,15000000,5597719,9402281,0,492017.3767430368
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,4f9ea925-9f33-413d-b542-e679d52e85fe,3,1,msc-d3-inject-cultivate-p1e-3--symft-batch-2048,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,0,0,2026-08-25T11:49:38.359334Z,30.05508076200158,80,80000000,54946824,25053176,34,2661779.5717635676
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,4f9ea925-9f33-413d-b542-e679d52e85fe,3,1,msc-d3-inject-cultivate-p1e-3--symft-batch-2048,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,1,1,2026-08-25T11:50:08.416145Z,30.049810060001164,80,80000000,54940505,25059495,47,2662246.444828174
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,4f9ea925-9f33-413d-b542-e679d52e85fe,3,1,msc-d3-inject-cultivate-p1e-3--symft-batch-2048,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,2,2,2026-08-25T11:50:38.467654Z,30.051447602001645,80,80000000,54940928,25059072,57,2662101.375598007
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,4f9ea925-9f33-413d-b542-e679d52e85fe,3,1,msc-d3-inject-cultivate-p1e-3--symft-batch-2048,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,3,3,2026-08-25T11:51:08.520817Z,30.053760209998927,80,80000000,54949484,25050516,38,2661896.5294527067
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,4f9ea925-9f33-413d-b542-e679d52e85fe,3,1,msc-d3-inject-cultivate-p1e-3--symft-batch-2048,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,4,4,2026-08-25T11:51:38.576247Z,30.05481674499879,80,80000000,54953120,25046880,49,2661802.9542074064
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,4f9ea925-9f33-413d-b542-e679d52e85fe,3,1,distillation-color-code-85q-p5e-2--symft-batch-2048,,distillation-color-code-85q-p5e-2,magic-state-distillation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,0,5,2026-08-25T11:52:08.749538Z,30.01113183799862,54,54000000,4308729,49691271,2490944,1799332.3374637892
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,4f9ea925-9f33-413d-b542-e679d52e85fe,3,1,distillation-color-code-85q-p5e-2--symft-batch-2048,,distillation-color-code-85q-p5e-2,magic-state-distillation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,1,6,2026-08-25T11:52:38.763105Z,30.010038245000487,54,54000000,4309544,49690456,2492208,1799397.9067652842
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,4f9ea925-9f33-413d-b542-e679d52e85fe,3,1,distillation-color-code-85q-p5e-2--symft-batch-2048,,distillation-color-code-85q-p5e-2,magic-state-distillation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,2,7,2026-08-25T11:53:08.775415Z,30.01096881199919,54,54000000,4307731,49692269,2491151,1799342.1118217732
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,4f9ea925-9f33-413d-b542-e679d52e85fe,3,1,distillation-color-code-85q-p5e-2--symft-batch-2048,,distillation-color-code-85q-p5e-2,magic-state-distillation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,3,8,2026-08-25T11:53:38.788736Z,30.02220255299835,54,54000000,4309598,49690402,2490097,1798668.831997703
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,4f9ea925-9f33-413d-b542-e679d52e85fe,3,1,distillation-color-code-85q-p5e-2--symft-batch-2048,,distillation-color-code-85q-p5e-2,magic-state-distillation,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,4,9,2026-08-25T11:54:08.813256Z,30.010768233998988,54,54000000,4304617,49695383,2489490,1799354.1377865756
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,symft-batch-2048,4f9ea925-9f33-413d-b542-e679d52e85fe,3,1,surface-code-d7-r7-p1e-3--symft-batch-2048,,surface-code-d7-r7-p1e-3,surface-code-memory,symft-0.1.0-9ec5790,SymFT,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,0,10,2026-08-25T11:54:39.101525Z,30.027443946996755,103,103000000,9049925,93950075,0,3430195.3966448656
